,mvaOutput_2lss_ttV,mvaOutput_2lss_ttbar,vor_point,vor_label
580,0.156997054815,0.228782400489,580,0.0
581,0.296802431345,0.0892741158605,581,0.0
582,0.127518191934,0.258917540312,582,0.0
583,0.154342934489,0.232546910644,583,0.0
584,0.0829890742898,0.305629730225,584,125.0
585,0.335372656584,0.0586720257998,585,5.0
586,-0.0232468191534,0.422284007072,586,33.0
587,0.460044980049,-0.0599963963032,587,0.0
588,0.447258144617,-0.0470608063042,588,94.0
589,0.236713320017,0.164517775178,589,0.0
590,0.095020249486,0.306512385607,590,0.0
591,0.0500905402005,0.351581096649,591,61.0
592,0.123495273292,0.278890728951,592,0.0
593,0.102454736829,0.303146123886,593,0.0
594,0.239186659455,0.166441991925,594,148.0
595,0.115677669644,0.293254643679,595,0.0
596,0.225373417139,0.184884995222,596,128.0
597,0.123293437064,0.287599742413,597,112.0
598,0.313830554485,0.0973928868771,598,0.0
599,0.281917184591,0.130427509546,599,0.0
600,0.0942074730992,0.321771591902,600,115.0
601,0.149050727487,0.269124418497,601,0.0
602,0.317187458277,0.101391740143,602,0.0
603,0.487079441547,-0.062100443989,603,162.0
604,0.107421509922,0.322503507137,604,0.0
605,-0.0784056857228,0.512909591198,605,54.0
606,0.449659377337,-0.0130397593603,606,113.0
607,0.293384552002,0.150056123734,607,161.0
608,0.12460013479,0.319597065449,608,103.0
609,-0.0233319010586,0.470060557127,609,77.0
610,0.300419479609,0.147123277187,610,31.0
611,0.219521775842,0.228736042976,611,171.0
612,0.0186530034989,0.431326746941,612,53.0
613,0.179341062903,0.2711378932,613,131.0
614,0.0256208926439,0.425340354443,614,127.0
615,0.108108140528,0.344703763723,615,96.0
616,0.0882267728448,0.366710364819,616,63.0
617,0.354176700115,0.103923007846,617,93.0
618,0.217758119106,0.240938395262,618,143.0
619,0.178879037499,0.280042290688,619,0.0
620,0.259535193443,0.201330885291,620,0.0
621,0.303662031889,0.161142706871,621,0.0
622,0.15430688858,0.313216924667,622,23.0
623,0.387076050043,0.0809691920877,623,5.0
624,0.499289631844,-0.0286297723651,624,123.0
625,0.312227040529,0.158476635814,625,135.0
626,0.230591699481,0.24212667346,626,0.0
627,0.24659769237,0.230672582984,627,0.0
628,0.237886056304,0.239972263575,628,0.0
629,0.309716254473,0.172258064151,629,76.0
630,0.224741727114,0.258189827204,630,0.0
631,0.439197123051,0.045226957649,631,19.0
632,0.178142517805,0.307857304811,632,37.0
633,0.0430928692222,0.447564810514,633,0.0
634,0.118355035782,0.375549763441,634,65.0
635,0.357229828835,0.141278922558,635,46.0
636,0.0533750206232,0.44673076272,636,53.0
637,0.343042105436,0.158322811127,637,0.0
638,0.226060122252,0.275777667761,638,81.0
639,0.0233126599342,0.482635676861,639,8.0
640,0.266115933657,0.242641940713,640,0.0
641,-0.0891770422459,0.600709378719,641,149.0
642,0.25614887476,0.25713673234,642,130.0
643,0.14020524919,0.374068111181,643,0.0
644,0.176772728562,0.337989360094,644,0.0
645,0.294888287783,0.220823198557,645,107.0
646,0.223842293024,0.291941046715,646,28.0
647,0.470586568117,0.0493068248034,647,0.0
648,0.122162364423,0.397913366556,648,46.0
649,0.45062237978,0.0721654370427,649,179.0
650,0.235606446862,0.287255555391,650,37.0
651,0.214633017778,0.309119820595,651,0.0
652,0.470217347145,0.0538553781807,652,0.0
653,0.172419711947,0.357234686613,653,117.0
654,0.17080168426,0.359392851591,654,61.0
655,0.254221349955,0.278163313866,655,0.0
656,0.346229791641,0.189202979207,656,0.0
657,0.119363293052,0.417889922857,657,123.0
658,0.189110517502,0.350469231606,658,0.0
659,0.255085498095,0.285816073418,659,121.0
660,0.359032601118,0.185841158032,660,0.0
661,0.324858486652,0.220420211554,661,58.0
662,0.381015688181,0.16869725287,662,178.0
663,0.15180182457,0.400471866131,663,83.0
664,0.388948768377,0.16468295455,664,34.0
665,0.170992106199,0.386006474495,665,88.0
666,0.19271017611,0.36620247364,666,0.0
667,0.238922074437,0.320257902145,667,32.0
668,0.297956883907,0.263537764549,668,21.0
669,0.450204759836,0.11567248404,669,22.0
670,0.429120928049,0.142692148685,670,15.0
671,0.521946072578,0.0503019280732,671,0.0
672,0.240547016263,0.331828594208,672,144.0
673,0.248054414988,0.324593544006,673,168.0
674,0.234823256731,0.338087946177,674,46.0
675,0.233394250274,0.340652525425,675,80.0
676,0.434717983007,0.140326589346,676,0.0
677,0.527009367943,0.0490792393684,677,24.0
678,0.318646371365,0.25822237134,678,133.0
679,0.189187392592,0.388336151838,679,0.0
680,0.396672993898,0.181896090508,680,0.0
681,0.196835950017,0.384461164474,681,0.0
682,0.488606154919,0.0968677997589,682,119.0
683,0.475104391575,0.111644275486,683,0.0
684,0.208519205451,0.380201369524,684,140.0
685,0.316759258509,0.278727382421,685,0.0
686,0.132600441575,0.470287322998,686,6.0
687,0.170609876513,0.434919893742,687,139.0
688,0.206515878439,0.399256199598,688,0.0
689,0.0528454743326,0.554471731186,689,127.0
690,0.363612443209,0.245637699962,690,146.0
691,0.429518789053,0.180659979582,691,68.0
692,0.451175689697,0.15925988555,692,0.0
693,0.246913924813,0.367735236883,693,0.0
694,0.0142963910475,0.601215422153,694,8.0
695,0.162909403443,0.454023003578,695,8.0
696,0.459764868021,0.162367925048,696,83.0
697,0.204887360334,0.417460948229,697,31.0
698,0.404439121485,0.220724821091,698,50.0
699,0.322036474943,0.30879470706,699,151.0
700,0.414896994829,0.21705378592,700,32.0
701,0.288648098707,0.34838822484,701,53.0
702,0.0519988834858,0.587767541409,702,97.0
703,0.52455508709,0.11961684376,703,93.0
704,0.201162546873,0.447039663792,704,153.0
705,0.09505879879,0.555141448975,705,19.0
706,0.260791629553,0.394377857447,706,140.0
707,0.200425669551,0.463825702667,707,0.0
708,0.359612077475,0.304701089859,708,0.0
709,0.527750492096,0.136582717299,709,0.0
710,0.417551279068,0.249604135752,710,0.0
711,0.524129211903,0.14599993825,711,0.0
712,0.456984788179,0.21360220015,712,0.0
713,-0.00674015050754,0.678844571114,713,9.0
714,0.182669401169,0.491541206837,714,134.0
715,0.467039525509,0.207212656736,715,0.0
716,0.337772250175,0.341885656118,716,39.0
717,0.263371229172,0.417143672705,717,0.0
718,0.273411154747,0.411630839109,718,88.0
719,0.403920024633,0.288078933954,719,7.0
720,0.272591799498,0.427306473255,720,0.0
721,0.366163313389,0.334398090839,721,0.0
722,0.266933202744,0.434390604496,722,93.0
723,0.0838476866484,0.617843925953,723,0.0
724,0.0677680000663,0.635457456112,724,0.0
725,0.353951126337,0.350264191628,725,150.0
726,0.192605629563,0.512814819813,726,149.0
727,0.461964279413,0.249029517174,727,125.0
728,0.402174115181,0.311299294233,728,116.0
729,0.505011439323,0.211535185575,729,159.0
730,0.232224822044,0.488528132439,730,3.0
731,0.404387623072,0.319805204868,731,110.0
732,0.476097136736,0.24820522964,732,0.0
733,0.438843160868,0.285927385092,733,152.0
734,0.44951108098,0.276412636042,734,0.0
735,0.497576802969,0.229147076607,735,0.0
736,0.484302550554,0.248759925365,736,0.0
737,0.393195778131,0.344321340322,737,0.0
738,0.115377254784,0.624609708786,738,151.0
739,0.470715939999,0.270745992661,739,0.0
740,0.441370368004,0.301987111568,740,150.0
741,0.219759300351,0.524335205555,741,0.0
742,0.438217878342,0.312874764204,742,8.0
743,0.377613306046,0.377956837416,743,79.0
744,0.297420114279,0.460981398821,744,25.0
745,0.412484049797,0.348199427128,745,142.0
746,0.246471107006,0.514977633953,746,47.0
747,0.356113493443,0.407102823257,747,87.0
748,0.328854739666,0.43574270606,748,46.0
749,0.260711461306,0.504729449749,749,0.0
750,0.49402397871,0.274753153324,750,73.0
751,0.234692379832,0.53569740057,751,0.0
752,0.240741729736,0.537445068359,752,144.0
753,0.371319115162,0.407125622034,753,35.0
754,0.281507104635,0.504971504211,754,33.0
755,0.282154530287,0.505271553993,755,0.0
756,0.190374448895,0.60011702776,756,49.0
757,0.215755194426,0.575864315033,757,0.0
758,0.676154613495,0.123714730144,758,9.0
759,0.564686596394,0.239118650556,759,178.0
760,0.290968626738,0.513375520706,760,56.0
761,0.577399909496,0.231785386801,761,0.0
762,0.151150986552,0.661418020725,762,78.0
763,0.371944308281,0.446636289358,763,0.0
764,0.410794496536,0.409005105495,764,0.0
765,0.4119117558,0.40930891037,765,69.0
766,0.455300837755,0.366815775633,766,0.0
767,0.293519884348,0.530858099461,767,33.0
768,0.585681974888,0.241907075047,768,0.0
769,0.469868093729,0.360697180033,769,0.0
770,0.439205884933,0.391579151154,770,145.0
771,0.139428108931,0.691699028015,771,18.0
772,0.439154535532,0.392691850662,772,0.0
773,0.321278572083,0.510903656483,773,48.0
774,0.358693182468,0.474418699741,774,101.0
775,0.574798762798,0.259060919285,775,0.0
776,0.423327147961,0.411726057529,776,117.0
777,0.214384883642,0.62131357193,777,0.0
778,0.296416580677,0.540135025978,778,32.0
779,0.218825384974,0.62017416954,779,93.0
780,0.186232790351,0.655895888805,780,79.0
781,0.575616955757,0.268270283937,781,0.0
782,0.484146505594,0.361896276474,782,0.0
783,0.33579453826,0.510562598705,783,0.0
784,0.186252743006,0.661447703838,784,0.0
785,0.365820616484,0.483821928501,785,164.0
786,0.566506326199,0.284489959478,786,136.0
787,0.521185815334,0.337887525558,787,148.0
788,0.386749833822,0.473073959351,788,0.0
789,0.211861222982,0.649222075939,789,0.0
790,0.437316715717,0.427025556564,790,22.0
791,0.472830444574,0.391796290874,791,0.0
792,0.449092924595,0.418744832277,792,0.0
793,0.390311211348,0.478159964085,793,0.0
794,0.335010111332,0.533896565437,794,39.0
795,0.390381753445,0.47989410162,795,0.0
796,0.501459777355,0.370323598385,796,43.0
797,0.499344944954,0.381774544716,797,0.0
798,0.189158469439,0.692632675171,798,0.0
799,0.325382500887,0.559710085392,799,6.0
800,0.618364572525,0.272678077221,800,41.0
801,0.809715509415,0.0845188051462,801,0.0
802,0.603547334671,0.292096942663,802,0.0
803,0.51088064909,0.390541106462,803,0.0
804,0.277281880379,0.630108833313,804,32.0
805,0.297751963139,0.611986398697,805,0.0
806,0.542129993439,0.370485335588,806,112.0
807,0.452172785997,0.46462854743,807,57.0
808,0.208415046334,0.709292948246,808,57.0
809,0.310994714499,0.6071844697,809,0.0
810,0.49467638135,0.423902273178,810,37.0
811,0.405649274588,0.517020702362,811,0.0
812,0.419349581003,0.505985081196,812,111.0
813,0.408364027739,0.525604307652,813,171.0
814,0.564123153687,0.373857676983,814,0.0
815,0.575335264206,0.363389343023,815,0.0
816,0.578386485577,0.362782269716,816,0.0
817,0.481058359146,0.462589561939,817,13.0
818,0.487571507692,0.459067672491,818,114.0
819,0.484129279852,0.468582808971,819,0.0
820,0.468705892563,0.48415645957,820,0.0
821,0.512219548225,0.441535413265,821,39.0
822,0.472972333431,0.48345759511,822,30.0
823,0.562819063663,0.394409120083,823,138.0
824,0.384477108717,0.575881004333,824,73.0
825,0.464439541101,0.500293433666,825,0.0
826,0.469380587339,0.496990680695,826,0.0
827,0.50589209795,0.476546287537,827,0.0
828,0.421816915274,0.561171531677,828,168.0
829,0.629558086395,0.354742646217,829,12.0
830,0.418177872896,0.572152972221,830,0.0
831,0.719359219074,0.27122554183,831,103.0
832,0.46700668335,0.523902535439,832,0.0
833,0.503209412098,0.489336341619,833,0.0
834,0.493562430143,0.501335263252,834,0.0
835,0.819937050343,0.178835004568,835,0.0
836,0.597434282303,0.401921093464,836,0.0
837,0.457783997059,0.541755139828,837,7.0
838,0.596823096275,0.402841418982,838,52.0
839,0.525132119656,0.475286841393,839,166.0
840,0.640658378601,0.364668011665,840,0.0
841,0.552998065948,0.460994064808,841,107.0
842,0.589487910271,0.429816097021,842,103.0
843,0.486887454987,0.536040008068,843,0.0
844,0.420755684376,0.605879843235,844,0.0
845,0.472794890404,0.554145634174,845,132.0
846,0.380457788706,0.649530529976,846,0.0
847,0.582359850407,0.452823966742,847,42.0
848,0.45068436861,0.596400022507,848,0.0
849,0.650462627411,0.397022247314,849,0.0
850,0.710904181004,0.358242899179,850,0.0
851,0.715542793274,0.35419768095,851,0.0
852,0.563283085823,0.506820619106,852,129.0
853,0.362916946411,0.709701478481,853,0.0
854,0.59611928463,0.481669515371,854,80.0
855,0.576271533966,0.50317054987,855,176.0
856,0.516435146332,0.566772520542,856,27.0
857,0.458599925041,0.626448214054,857,0.0
858,0.670352935791,0.419925451279,858,151.0
859,0.503180623055,0.587425291538,859,0.0
860,0.512069046497,0.581856787205,860,0.0
861,0.654236793518,0.441922664642,861,0.0
862,0.621487677097,0.476908385754,862,0.0
864,0.493050843477,0.616400420666,864,0.0
865,0.637282431126,0.472917020321,865,0.0
866,0.757571458817,0.353510499001,866,0.0
867,0.578309476376,0.534467577934,867,56.0
868,0.823463261127,0.296690374613,868,3.0
869,0.761226892471,0.360572397709,869,0.0
870,0.529313266277,0.596373915672,870,90.0
871,0.617210566998,0.510737240314,871,36.0
872,0.632440268993,0.496930122375,872,72.0
873,0.747459411621,0.384373635054,873,0.0
874,0.62249559164,0.512531101704,874,0.0
875,0.5724157691,0.570805311203,875,0.0
876,0.619114100933,0.529003918171,876,0.0
877,0.638335049152,0.51199054718,877,0.0
878,0.628511190414,0.528577983379,878,154.0
879,0.600560307503,0.562748849392,879,0.0
880,0.618967473507,0.548543572426,880,115.0
881,0.669733226299,0.508205652237,881,0.0
882,0.56532907486,0.61378121376,882,86.0
883,0.728120684624,0.452131837606,883,7.0
884,0.413433253765,0.766895771027,884,0.0
885,0.762355089188,0.42105409503,885,101.0
886,0.514360487461,0.674102187157,886,141.0
887,0.631414413452,0.558185279369,887,162.0
888,0.633895933628,0.566998064518,888,0.0
889,0.591714262962,0.609472870827,889,40.0
890,0.730982899666,0.471325427294,890,0.0
891,0.716660618782,0.486902594566,891,76.0
892,0.64041018486,0.566628336906,892,84.0
893,0.62977206707,0.577489435673,893,0.0
894,0.769567012787,0.438452392817,894,0.0
895,0.731105089188,0.480123490095,895,0.0
896,0.614260852337,0.602026104927,896,0.0
897,0.704055428505,0.515907943249,897,0.0
898,0.591174662113,0.631148576736,898,171.0
899,0.53805410862,0.706086575985,899,121.0
900,0.641060590744,0.608503878117,900,0.0
901,0.744353413582,0.509668111801,901,0.0
902,0.787404179573,0.473230153322,902,0.0
904,0.69065529108,0.579492628574,904,0.0
905,0.723528683186,0.552886843681,905,0.0
906,0.656716048717,0.627993047237,906,129.0
907,0.614002585411,0.679870128632,907,169.0
908,0.793159902096,0.500968158245,908,0.0
909,0.6045165658,0.689637422562,909,60.0
910,0.577918469906,0.71799492836,910,0.0
911,0.753786623478,0.556119024754,911,0.0
912,0.724240899086,0.588962614536,912,175.0
913,0.560090601444,0.755146563053,913,0.0
914,0.682484805584,0.634736657143,914,0.0
916,0.849983215332,0.470010668039,916,0.0
917,0.837298750877,0.483879685402,917,64.0
918,0.736796915531,0.587144553661,918,0.0
919,0.716802000999,0.610215604305,919,0.0
920,0.784727811813,0.553694367409,920,0.0
921,0.735393404961,0.60948818922,921,0.0
922,0.747172296047,0.609642922878,922,100.0
923,0.886239409447,0.498315662146,923,106.0
924,0.613711476326,0.771389067173,924,0.0
925,0.845815002918,0.544227361679,925,0.0
926,0.855086266994,0.536895096302,926,0.0
927,0.917553126812,0.487561136484,927,0.0
928,0.826828062534,0.579347670078,928,0.0
929,0.855012178421,0.56186825037,929,126.0
930,0.770482182503,0.648495495319,930,0.0
934,0.709590017796,0.742159485817,934,0.0
935,0.810644865036,0.641531646252,935,0.0
942,0.912569403648,0.601722180843,942,0.0
