,mvaOutput_2lss_ttV,mvaOutput_2lss_ttbar,vor_label
73,0.534277915955,0.285865902901,2.0
74,-0.24149107933,-0.18738822639,7.0
75,0.0386692583561,0.0236298348755,9.0
76,0.194090247154,-0.0490112751722,0.0
77,-0.50523352623,-0.117318920791,7.0
78,0.266348600388,0.153102263808,0.0
79,-0.338391631842,-0.125447064638,31.0
80,-0.73006695509,-0.526137292385,11.0
81,0.655521571636,0.515312671661,2.0
82,0.132478624582,0.351860582829,7.0
83,-0.344063282013,0.256639927626,7.0
84,0.391414523125,-0.109808914363,10.0
85,-0.0361597314477,-0.0844769999385,1.0
86,0.190653517842,0.528893232346,9.0
87,0.235919043422,0.449200809002,23.0
88,0.50030207634,0.320671677589,2.0
89,-0.00824656058103,0.028858140111,11.0
90,-0.0504186563194,-0.333226174116,3.0
91,-0.108444862068,-0.0535706393421,8.0
92,0.171425819397,0.245958060026,15.0
93,-0.000180892428034,0.394779533148,25.0
94,0.015242036432,0.475198149681,35.0
95,-0.0131157180294,0.00479091797024,21.0
96,0.194060459733,0.519322574139,10.0
97,0.390460044146,0.778622627258,19.0
98,0.369052648544,-0.131555303931,18.0
99,-0.265573084354,-0.229510590434,25.0
100,-0.0587611682713,-0.27609872818,12.0
101,0.535520970821,0.270267039537,0.0
102,-0.167379930615,0.331450551748,19.0
103,0.289967298508,0.00356669421308,1.0
104,0.102126121521,0.473854273558,7.0
105,-0.0571430623531,-0.38832116127,2.0
106,0.275700390339,0.492070943117,0.0
107,-0.118520781398,-0.0698622390628,7.0
108,0.527269601822,0.221126303077,0.0
109,0.0308233164251,-0.0642319917679,7.0
110,-0.750105440617,-0.297628194094,11.0
111,-0.116244420409,-0.205066293478,8.0
112,0.576788187027,0.376793682575,0.0
113,0.0152044631541,0.119832664728,7.0
114,0.0172271002084,0.1829611063,0.0
115,-0.14726087451,-0.112501271069,7.0
116,-0.188847184181,-0.502625465393,0.0
117,0.0907146111131,-0.157726272941,35.0
118,-0.0782191157341,-0.0764930173755,0.0
119,0.342472761869,0.322759270668,1.0
120,0.0162943415344,-0.310455203056,28.0
121,0.434606403112,0.416727006435,2.0
122,0.0249752104282,-0.41404312849,18.0
123,-0.235717952251,0.020716752857,30.0
124,0.0666799098253,0.0448145978153,18.0
125,0.439049273729,0.187568172812,0.0
126,-0.281029164791,-0.283472776413,8.0
127,0.217301830649,0.0616923458874,18.0
128,0.238427489996,0.365827381611,22.0
129,-0.0875286459923,-0.132788315415,3.0
130,-0.485662132502,-0.254231154919,3.0
131,-0.0606037974358,0.143744826317,17.0
132,0.578616559505,0.582122445107,13.0
133,0.692585170269,0.533775091171,2.0
134,-0.0150098009035,0.0294071733952,14.0
135,0.370555132627,0.34172013402,0.0
136,0.0953638032079,-0.222181141376,1.0
137,-0.210764855146,-0.220400571823,27.0
138,-0.206633508205,-0.332003355026,4.0
139,0.535995304585,0.771163463593,7.0
140,0.30894228816,0.582131206989,16.0
141,-0.373413026333,0.416794270277,7.0
142,0.652034401894,0.37875315547,2.0
143,0.346231162548,0.383809119463,2.0
144,-0.312860637903,0.142590627074,23.0
145,0.0234181582928,-0.180851563811,25.0
146,0.669319748878,0.314819067717,33.0
147,-0.0329412482679,-0.181306168437,30.0
148,-0.496908307076,0.186607807875,30.0
149,0.425468862057,0.278939574957,9.0
150,0.0100934384391,0.100514292717,13.0
151,0.0479246526957,0.386104255915,19.0
152,0.0841685160995,-0.278314739466,33.0
153,-0.0918362438679,0.233831062913,16.0
154,0.104700781405,0.353961080313,19.0
155,0.131189361215,-0.0773059502244,8.0
156,0.353737026453,0.0933217778802,16.0
157,-0.0717484727502,0.417008519173,8.0
158,0.277064740658,-0.170197501779,9.0
159,0.465700805187,-0.0261222925037,16.0
160,0.830904722214,0.318389415741,2.0
161,0.305908679962,0.544651031494,0.0
162,0.627674818039,0.670508384705,4.0
163,0.222439542413,0.208745375276,6.0
164,-0.478271782398,-0.534120023251,11.0
165,-0.164596289396,-0.242946222425,36.0
166,-0.392664790154,-0.485978245735,31.0
167,0.281262695789,0.316484421492,13.0
168,0.196776658297,-0.110148899257,9.0
169,0.347824245691,0.440733551979,30.0
170,0.300242245197,0.0434138253331,6.0
171,-0.405701756477,-0.451769083738,11.0
172,0.336020827293,0.00270858337171,34.0
173,0.550576746464,0.45456764102,0.0
174,-0.513668715954,0.111789874732,28.0
175,-0.132324025035,-0.324206829071,23.0
176,0.377613306046,0.377956837416,13.0
177,-0.295552283525,-0.147704660892,12.0
178,0.20493157208,-0.115624800324,16.0
179,-0.159447878599,0.147657319903,11.0
180,-0.284318208694,-0.0255222059786,11.0
181,0.129215195775,0.113926313818,20.0
182,0.336627304554,0.379948109388,2.0
183,0.327027529478,0.352109462023,8.0
184,-0.10590583086,0.268634676933,8.0
185,0.00249890214764,-0.401909410954,0.0
186,0.289580464363,0.388175755739,11.0
187,0.877144575119,0.467491418123,4.0
188,-0.0724156051874,-0.192416399717,23.0
189,0.196678861976,-0.114138886333,2.0
190,0.442667007446,0.492425858974,1.0
191,0.0989914387465,-0.218489736319,25.0
192,-0.126408085227,-0.217736914754,20.0
193,0.234705105424,-0.168023020029,2.0
194,-0.237608805299,0.115766994655,25.0
195,0.134599626064,0.203271731734,27.0
196,0.667689323425,0.569484770298,15.0
197,-0.343536287546,-0.494610995054,8.0
198,-0.112685523927,-0.0614093542099,31.0
199,0.315052717924,-0.129078298807,35.0
200,-0.151900008321,-0.40321958065,15.0
201,0.234939917922,0.0666639953852,20.0
202,-0.137437045574,0.0950333550572,31.0
203,-0.520633876324,-0.0243242532015,13.0
204,-0.114048212767,-0.0728210061789,2.0
205,0.213573858142,0.249704435468,9.0
206,0.255401164293,0.11591617763,24.0
207,0.811161696911,0.638808786869,1.0
208,0.534592032433,0.814977526665,0.0
209,0.6687733531,0.700104176998,2.0
210,0.459142297506,0.00716863339767,17.0
211,0.329870849848,-0.0599019750953,20.0
212,0.5524751544,0.571836292744,2.0
213,-0.163497105241,0.162868782878,15.0
214,0.0483678951859,-0.0471016205847,2.0
215,-0.697888255119,-0.264091223478,12.0
216,0.233440205455,-0.0338112339377,9.0
217,-0.194056540728,0.470530033112,15.0
218,-0.207407578826,0.169239968061,13.0
219,0.869862556458,0.602755904198,22.0
220,0.00054689287208,0.171556353569,18.0
221,-0.290442556143,-0.292573213577,12.0
222,-0.213614493608,-0.184808775783,7.0
223,0.481080651283,0.578797698021,2.0
224,0.410828500986,0.145477026701,0.0
225,-0.0462180003524,-0.0955140441656,25.0
226,0.19904075563,0.101686313748,12.0
227,0.0961203202605,0.230503946543,19.0
228,0.538397550583,0.457790851593,27.0
229,0.377757519484,0.283609241247,8.0
230,-0.0974715724587,-0.225257918239,21.0
231,0.107345879078,-0.211093857884,9.0
232,-0.518533170223,-0.242900922894,29.0
233,0.0200323723257,-0.0502643100917,21.0
234,-0.354016065598,0.0850555226207,8.0
235,0.769157886505,0.619285821915,2.0
236,0.623964428902,0.228613182902,0.0
237,-0.0957336574793,-0.25388905406,14.0
238,0.261520892382,-0.142172604799,2.0
239,-0.0991862788796,-0.161464244127,0.0
240,-0.414811879396,-0.383830189705,12.0
241,0.316738277674,0.264721512794,0.0
242,-0.0534985624254,-0.252315163612,7.0
243,0.161663934588,0.708726167679,22.0
244,0.236385419965,0.157074034214,25.0
245,0.0719337388873,-0.249121248722,26.0
246,-0.0889144390821,0.00283353589475,19.0
247,0.74801838398,0.570305645466,0.0
248,0.0933141484857,0.111584655941,28.0
249,-0.179845169187,0.392763078213,11.0
250,0.0177469328046,0.389174312353,2.0
251,-0.0888096392155,-0.388461709023,27.0
252,0.465209275484,0.499809801579,18.0
253,0.213651061058,0.0356024801731,13.0
254,-0.408101886511,-0.0124749001116,16.0
255,-0.468513846397,-0.199864313006,32.0
256,-0.124362111092,-0.227496817708,7.0
257,0.610772907734,0.531215071678,0.0
258,-0.465063929558,-0.377334713936,23.0
259,0.26121532917,0.558377504349,0.0
260,0.0308504775167,0.306801736355,32.0
261,0.581761240959,0.163032025099,7.0
262,-0.189284861088,0.35922446847,13.0
263,-0.354490607977,0.711682856083,13.0
264,0.200412228703,0.339929908514,7.0
265,-0.595906615257,-0.363371938467,35.0
266,0.140670001507,0.647667348385,2.0
267,-0.512262642384,0.0360968969762,14.0
268,0.216209575534,0.346161514521,32.0
269,0.229927778244,-0.13902579248,4.0
270,0.511330604553,0.284558385611,0.0
271,0.541898667812,0.689186811447,0.0
272,0.598162055016,0.532083928585,0.0
273,0.39363360405,-0.118290096521,34.0
274,0.0643284842372,-0.140467569232,0.0
275,0.7909938097,0.600370287895,0.0
276,-0.425322800875,-0.243228137493,28.0
277,0.777114093304,0.358941018581,25.0
278,-0.205781459808,-0.0596080608666,31.0
279,0.352290421724,0.0351632125676,2.0
280,0.486851900816,0.266770720482,2.0
281,0.609633147717,0.518228054047,6.0
282,0.307304918766,-0.17083145678,12.0
283,-0.136597633362,0.107254065573,28.0
284,0.231513470411,-0.125860020518,7.0
285,0.586080670357,0.294374078512,32.0
286,0.621717751026,0.306716114283,2.0
287,0.0863135457039,0.0726318061352,9.0
288,0.213530048728,-0.280794739723,18.0
289,0.0811321288347,0.0714101493359,34.0
290,0.399628072977,0.417398333549,0.0
291,0.109814465046,0.0322331003845,23.0
292,-0.355738818645,-0.478720664978,14.0
293,0.525695204735,0.472666889429,33.0
294,0.422436147928,0.126622512937,21.0
295,-0.135148659348,-0.0948396474123,12.0
296,-0.0355283357203,-0.50421589613,13.0
297,0.304062753916,0.397126704454,0.0
298,0.801840722561,0.50848954916,2.0
299,0.497608065605,0.170238688588,3.0
300,-0.306145936251,-0.359388291836,27.0
301,-0.307761132717,-0.362716823816,11.0
302,-0.254421889782,0.153796210885,12.0
303,-0.016484444961,-0.263858556747,1.0
304,0.0641032755375,-0.291948139668,18.0
305,0.199026688933,-0.117691911757,16.0
306,0.0577597059309,-0.337141752243,8.0
307,-0.00353073445149,0.327214747667,7.0
308,0.759691476822,0.679337978363,7.0
309,0.587359786034,0.505450546741,1.0
310,-0.015197340399,-0.308872073889,23.0
311,-0.27120372653,0.297583371401,21.0
312,0.363933801651,-0.079431168735,5.0
313,0.074978530407,0.0131352422759,4.0
314,-0.21282428503,0.147066727281,7.0
315,0.0401540324092,-0.379690289497,23.0
316,-0.146118417382,0.20091816783,4.0
317,-0.0697516947985,0.537341535091,12.0
318,-0.659187614918,-0.0766251608729,14.0
319,0.197985962033,-0.317749857903,9.0
320,-0.201710104942,-0.559487044811,20.0
321,-0.0870925337076,0.261705607176,18.0
322,0.801062107086,0.284612745047,9.0
323,0.0160754080862,-0.0418076403439,7.0
324,0.450253844261,0.000693029840477,1.0
325,0.215825691819,0.190738722682,27.0
326,-0.330975651741,-0.344749778509,26.0
327,0.284628212452,0.249133586884,8.0
328,-0.209295108914,0.579482734203,7.0
329,0.0169160068035,-0.180656194687,11.0
330,0.125976532698,0.507903158665,14.0
331,-0.310833901167,0.0926735699177,34.0
332,0.195628747344,0.00852312613279,12.0
333,-0.0382401235402,-0.414750367403,36.0
334,-0.0905591994524,-0.184148684144,7.0
335,0.127949610353,0.164430677891,12.0
336,-0.400807857513,-0.196894720197,17.0
337,0.30733910203,0.21865221858,4.0
338,-0.0307197347283,-0.0474809594452,19.0
339,0.164781719446,0.213776856661,7.0
340,0.0758742913604,-0.018670571968,23.0
341,0.592308878899,0.480523467064,0.0
342,0.0280588790774,-0.33698990941,9.0
343,0.641316771507,0.464434921741,2.0
344,-0.45375585556,0.0269547067583,18.0
345,0.222398355603,-0.0627284646034,9.0
346,-0.342215210199,0.318976283073,7.0
347,-0.41639149189,-0.122793704271,30.0
348,0.290235608816,-0.164286136627,1.0
349,0.0982612967491,-0.0884717926383,12.0
350,0.729907214642,0.548391342163,2.0
351,0.730034947395,0.651771962643,3.0
352,0.44499489665,0.0799311026931,10.0
353,-0.228977069259,-0.213477730751,18.0
354,0.599551320076,0.496810615063,11.0
355,0.176736831665,-0.111876748502,3.0
356,0.320256590843,-0.149450868368,16.0
357,0.651658594608,0.48840379715,3.0
358,0.227841317654,0.173360809684,21.0
359,-0.324118971825,-0.0841054469347,10.0
360,-0.0309463851154,0.183469459414,28.0
361,0.0976651608944,0.159397467971,0.0
362,0.309022396803,0.230622678995,24.0
363,0.483033180237,0.415751039982,6.0
364,-0.37263444066,-0.5582857728,22.0
365,0.0792941823602,-0.0294672884047,4.0
366,-0.0341504067183,-0.00674605090171,2.0
367,0.0215660985559,0.427651405334,0.0
368,-0.197209522128,0.181526497006,27.0
369,-0.121692508459,-0.204687878489,7.0
370,0.0500905402005,0.351581096649,11.0
371,0.454188883305,0.367729783058,0.0
372,0.362069696188,0.273177415133,12.0
373,0.657891213894,0.258324712515,0.0
374,-0.429485142231,-0.281290829182,8.0
375,-0.330570578575,-0.0564342774451,12.0
376,0.19466330111,-0.0189168900251,3.0
377,0.509649336338,0.662176370621,2.0
378,0.530776262283,0.529218554497,15.0
379,0.657290458679,0.542636692524,2.0
380,0.787626445293,0.628584086895,0.0
381,0.173561096191,0.658726990223,2.0
382,-0.294760674238,-0.429619222879,25.0
383,-0.203638523817,0.163934096694,35.0
384,0.093257188797,0.0850146859884,0.0
385,0.02012225613,-0.369175106287,3.0
386,0.511308073997,0.494051128626,23.0
387,0.585938751698,0.631299257278,0.0
388,0.355618417263,0.239801615477,11.0
389,-0.0884328112006,0.449619293213,30.0
390,0.458745658398,-0.0810135304928,16.0
391,0.0131150223315,-0.161491379142,0.0
392,-0.426517724991,0.246430411935,15.0
393,0.167505577207,0.261907756329,25.0
394,0.30226662755,0.510659396648,1.0
395,0.384273260832,0.195969387889,35.0
396,0.106849193573,0.448935568333,31.0
397,0.404898822308,-0.0491918735206,2.0
398,0.0557366237044,-0.09925532341,23.0
399,0.149607971311,0.22536765039,3.0
400,0.57132267952,0.322376281023,12.0
401,0.846487700939,0.352801054716,2.0
402,-0.150660023093,-0.148516431451,35.0
403,-0.460344225168,0.305611252785,8.0
404,0.190803408623,-0.0944132804871,12.0
405,0.465721875429,0.170260131359,6.0
406,0.269045740366,0.194037303329,0.0
407,-0.0666650235653,0.222244828939,4.0
408,0.657761752605,0.477502048016,4.0
409,0.0942992866039,0.318363308907,12.0
410,0.171469956636,0.0561063177884,29.0
411,0.129534572363,-0.0187352187932,8.0
412,-0.0723768398166,0.289056837559,11.0
413,0.574204027653,0.549007713795,12.0
414,0.115034148097,0.246878355742,33.0
415,0.511887431145,0.282298117876,24.0
416,-0.732757210732,-0.145723104477,7.0
417,-0.0375819802284,-0.263055533171,19.0
418,-0.271109938622,-0.432854413986,0.0
419,-0.343201309443,-0.37702703476,34.0
420,0.389662861824,0.250506818295,2.0
421,-0.414257496595,0.180902794003,25.0
422,-0.226658567786,0.443483352661,30.0
423,0.0795553922653,0.430867552757,9.0
424,0.603133022785,0.456858605146,12.0
425,0.537204265594,0.335673838854,36.0
426,0.143024608493,0.187985360622,0.0
427,-0.114592865109,-0.0734734386206,2.0
428,-0.254922747612,0.26421007514,15.0
429,0.167736187577,0.183862999082,36.0
430,0.0903588831425,0.062189348042,9.0
431,-0.0225877854973,0.105573177338,16.0
432,0.33098384738,0.478116333485,2.0
433,0.429322630167,0.617951631546,18.0
434,0.19014801085,0.592100560665,8.0
435,0.0762821882963,0.124539457262,2.0
436,-0.0141362315044,-0.52777838707,8.0
437,0.0449794828892,-0.304168403149,15.0
438,-0.46083265543,-0.263740569353,4.0
439,-0.301795095205,-0.267646729946,9.0
440,-0.439433097839,0.456363290548,26.0
441,-0.0815683305264,-0.126993879676,6.0
442,-0.104545101523,0.64212846756,9.0
443,0.286392390728,0.334909945726,4.0
444,0.306633800268,0.580759108067,8.0
445,-0.0363292060792,0.0680163726211,23.0
446,0.56166613102,0.442932754755,2.0
447,0.507773816586,0.393367111683,1.0
448,0.130302488804,0.122015543282,19.0
449,-0.0023251187522,0.504330694675,30.0
450,0.0110305948183,-0.396051764488,8.0
451,0.511107265949,0.539783775806,0.0
452,0.337489962578,0.164492934942,15.0
453,-0.193647772074,-0.0833100825548,12.0
454,0.207333698869,0.471612036228,30.0
455,0.433429598808,0.0699701309204,8.0
456,0.809468150139,0.519181311131,1.0
457,-0.361724883318,-0.246175184846,9.0
458,0.0359873101115,0.492709368467,35.0
459,0.193640545011,-0.104052610695,7.0
460,-0.561598241329,-0.159102633595,32.0
461,-0.0648097544909,0.155703380704,23.0
462,-0.0602255426347,-0.0727929919958,10.0
463,-0.256430327892,0.232031151652,8.0
464,-0.279498934746,-0.111076712608,0.0
465,0.0410943105817,-0.0172643903643,25.0
466,0.67285823822,0.470778852701,30.0
467,-0.102519325912,0.18436524272,2.0
468,0.0126689551398,0.19668596983,13.0
469,-0.130841761827,-0.324652850628,36.0
470,0.321900904179,-0.0242807455361,3.0
471,-0.0793175622821,0.357517838478,29.0
472,0.255374670029,-0.0603220425546,24.0
473,0.487195909023,0.483691364527,0.0
474,0.648565888405,0.459380656481,14.0
475,0.0413318946958,-0.0237052645534,4.0
476,0.0683767721057,0.347375154495,13.0
477,0.411292970181,0.616578280926,20.0
478,0.464308172464,0.226986631751,0.0
479,-0.194840252399,0.132826760411,7.0
480,0.466882705688,0.17950078845,2.0
481,-0.05289792642,-0.307743489742,23.0
482,0.212174713612,0.211751684546,32.0
483,-0.482360184193,0.0505287274718,32.0
484,-0.0567805208266,0.0727011114359,4.0
485,-0.182198777795,-0.0620063319802,8.0
486,-0.0821240842342,-0.0150898853317,9.0
487,-0.107949383557,0.0699414238334,35.0
488,-0.362928569317,-0.4697483778,7.0
489,0.510502636433,0.218463391066,25.0
490,0.443830639124,0.240259006619,0.0
491,0.528075098991,0.406793475151,0.0
492,0.453290879726,0.234843343496,9.0
493,-0.0968173146248,-0.246165201068,7.0
494,-0.0241361875087,-0.224314272404,19.0
495,-0.00943976081908,0.302151679993,24.0
496,-0.316770762205,0.0142787834629,0.0
497,-0.0248513780534,-0.00803743954748,19.0
498,-0.17161346972,0.0213823411614,18.0
499,0.173136681318,-0.162621572614,7.0
500,0.389803856611,0.270977199078,23.0
501,-0.183396607637,-0.0203427225351,27.0
502,0.848677635193,0.503849685192,0.0
503,0.0450954884291,0.302196264267,28.0
504,0.237771376967,0.27292817831,3.0
505,0.00277590961196,0.0369731523097,11.0
506,0.107899956405,0.501895666122,2.0
507,-0.164757356048,0.126195579767,4.0
508,-0.354892849922,0.0335042886436,0.0
509,-0.0639890432358,-0.311267375946,4.0
510,0.528369963169,0.507351279259,0.0
511,0.440133631229,0.157991304994,4.0
512,0.409827947617,0.210827305913,0.0
513,0.0654625073075,-0.201377078891,11.0
514,0.119047895074,-0.341559559107,23.0
515,-0.00879435520619,0.0498839616776,32.0
516,-0.0582501851022,-0.276218920946,9.0
517,0.393648445606,0.466121464968,27.0
518,-0.194226637483,-0.0773877799511,2.0
519,-0.295980513096,-0.534663975239,7.0
520,0.128839939833,-0.198519483209,0.0
521,0.379199296236,0.376700133085,2.0
522,-0.31099525094,-0.211016222835,12.0
523,0.37838062644,0.52120745182,23.0
524,-0.361771285534,-0.312699735165,30.0
525,0.560506463051,0.405365675688,13.0
526,-0.0645093470812,0.522700369358,0.0
527,-0.30475205183,-0.574287891388,10.0
528,-0.0458906590939,0.114268392324,3.0
529,0.71262717247,0.616723537445,21.0
530,-0.0820911601186,-0.167404517531,25.0
531,0.0343006886542,-0.0499771945179,3.0
532,-0.0398657098413,0.262051284313,22.0
533,-0.228881776333,-0.0973965004086,36.0
534,-0.234875440598,-0.0297231823206,4.0
535,0.16775880754,-0.0960094183683,33.0
536,-0.346765488386,-0.158035725355,8.0
537,0.202447608113,0.595294237137,18.0
538,-0.465168327093,-0.170782163739,34.0
539,-0.250134944916,-0.194852173328,20.0
540,0.0971657782793,-0.196511894464,21.0
541,0.105847626925,0.496248275042,9.0
542,0.372758626938,0.220180332661,1.0
543,-0.191711872816,-0.118091747165,15.0
544,0.158301234245,0.00943381804973,20.0
545,0.444616883993,0.268285214901,26.0
546,-0.169249206781,-0.333560734987,4.0
547,0.749379992485,0.389192432165,2.0
548,0.653764903545,0.522501885891,19.0
549,0.529266774654,0.311146378517,30.0
550,-0.236010596156,0.0813953503966,34.0
551,0.217009887099,0.0451167114079,25.0
552,-0.0235501155257,-0.0840604379773,18.0
553,0.639764964581,0.402526080608,3.0
554,-0.249323099852,0.166153416038,25.0
555,-0.020246617496,-0.269168674946,9.0
556,0.257400810719,-0.272453397512,11.0
557,0.267963498831,0.15047070384,14.0
558,0.401741921902,0.298808306456,17.0
559,-0.126960426569,-0.271314889193,26.0
560,0.482990145683,0.562519133091,0.0
561,-0.314772754908,-0.569863140583,24.0
562,0.0791946202517,-0.238483026624,6.0
563,0.112283937633,0.498707324266,7.0
564,0.650063037872,0.56595158577,1.0
565,0.470793634653,0.412554621696,1.0
566,0.272221773863,0.41924443841,29.0
567,0.0273203402758,-0.100036472082,9.0
568,-0.0318566821516,-0.124930046499,7.0
569,0.313206940889,0.464943617582,14.0
570,0.196153879166,0.100482188165,0.0
571,0.488501429558,-0.0288639105856,1.0
572,0.161647886038,0.464843571186,23.0
573,0.24459913373,0.347254097462,4.0
574,0.0188276916742,-0.261352449656,25.0
575,-0.148732081056,-0.175513118505,18.0
576,0.360682368279,-0.182967185974,27.0
577,0.517684578896,0.644384205341,0.0
578,0.126254066825,0.204665660858,0.0
579,-0.0196017920971,-0.197072535753,7.0
580,-0.587325274944,-0.589273989201,16.0
581,0.226952090859,-0.0271880738437,24.0
582,0.277415126562,0.292762130499,1.0
583,0.270638883114,0.0564530231059,7.0
584,0.18279351294,0.0475228466094,4.0
585,-0.07561699301,0.146742850542,13.0
586,0.430091917515,-0.105197101831,19.0
587,0.2687946558,-0.15428327024,33.0
588,0.328608483076,0.660176813602,31.0
589,0.0972802564502,0.1796528548,27.0
590,-0.0613573640585,0.361262381077,12.0
591,-0.673119664192,-0.0852241143584,23.0
592,0.478084623814,0.42746374011,25.0
593,0.0351155810058,-0.0515135936439,8.0
594,-0.0273051764816,0.0846341177821,2.0
595,0.569129645824,0.37432512641,2.0
596,0.342109769583,0.568618237972,12.0
597,-0.137916713953,-0.30083745718,11.0
598,-0.128438919783,-0.415431201458,10.0
599,0.323594212532,0.161478564143,23.0
600,-0.565435886383,-0.33613345027,27.0
601,0.266413509846,-0.172527000308,0.0
602,-0.0585211589932,-0.34814029932,9.0
603,0.383765041828,0.227590873837,0.0
604,-0.0441802553833,-0.395584791899,0.0
605,-0.649421274662,0.10583178699,36.0
606,0.0219741724432,-0.267623752356,15.0
607,0.154930263758,0.493628561497,2.0
608,-0.211169719696,-0.223896428943,36.0
609,-0.335580676794,0.0796818360686,7.0
610,0.0243191737682,-0.0722323432565,24.0
611,0.286698192358,0.323848485947,20.0
612,0.116731345654,0.015040691942,0.0
613,0.355280429125,0.32404845953,4.0
614,0.190893337131,0.272713631392,23.0
615,0.15259796381,0.294904440641,12.0
616,0.0262068510056,-0.368188709021,9.0
617,-0.0122079569846,-0.0564617626369,10.0
618,0.226728022099,-0.125023245811,29.0
619,0.69106978178,0.574145495892,32.0
620,-0.0794705376029,0.0177958607674,18.0
621,0.148597240448,-0.0620186701417,2.0
622,-0.547010481358,0.163571968675,34.0
623,-0.15311819315,0.189337611198,27.0
624,0.406165421009,-0.220926389098,32.0
625,0.225834906101,-0.165585905313,34.0
626,-0.76391428709,0.0173021685332,29.0
627,0.259231418371,0.0544734075665,9.0
628,-0.695549249649,-0.505551815033,23.0
629,-0.096720635891,0.135970816016,23.0
630,0.0598447136581,0.37129381299,0.0
631,-0.377541303635,0.13265478611,7.0
632,-0.631791353226,-0.12473012507,19.0
633,-0.0361194722354,-0.190683424473,9.0
634,0.269439667463,0.0527757480741,8.0
635,0.535601317883,0.309122055769,0.0
636,-0.352619171143,0.28370270133,12.0
637,-0.0243039764464,0.0228055603802,9.0
638,-0.00352947530337,0.172684922814,0.0
639,-0.0233146566898,-0.0680267810822,7.0
640,0.430385529995,0.459256052971,0.0
641,-0.0516457855701,0.10802590847,7.0
642,0.146521836519,-0.145323961973,2.0
643,0.567540585995,0.519563376904,0.0
644,-0.217259004712,-0.0851468965411,25.0
645,-0.287480205297,0.227130234241,15.0
646,0.55626642704,0.554820179939,19.0
647,-0.0600243769586,0.257906794548,11.0
648,-0.205130517483,0.0620572455227,0.0
649,0.169743329287,-0.0842161998153,27.0
650,0.586036622524,0.410482943058,1.0
651,0.447311371565,0.535059511662,2.0
652,0.244985803962,0.0493286810815,0.0
653,0.538261651993,0.4085034132,2.0
654,0.432403475046,0.193814232945,18.0
655,0.43505474925,0.09574560076,1.0
