,b1,b2,entrie_b1,entrie_b2,entrie_s,error,s,significance,sumw2_b1,sumw2_b2,sumw2_s,vor_point,vor_region,vor_qt,vor_label
40,0.0,0.0,0.0,0.0,1.0,0.0,0.00131982739549,0.127840965865,0.0,0.0,1.74194440206e-06,3,195,8,0
41,0.0,0.0,0.0,0.0,1.0,0.0,0.00130249129143,0.126863651747,0.0,0.0,1.69648353676e-06,473,102,8,0
42,0.0,0.0,0.0,0.0,1.0,0.0,0.00129502976779,0.126441246717,0.0,0.0,1.67710209098e-06,63,408,8,0
43,0.0,0.0,0.0,0.0,1.0,0.0,0.00127855257597,0.125504634084,0.0,0.0,1.63469667314e-06,146,417,8,0
44,0.0,0.0,0.0,0.0,1.0,0.0,0.00127497559879,0.125300606122,0.0,0.0,1.62556273153e-06,365,352,9,0
45,0.0,0.0,0.0,0.0,1.0,0.0,0.00127204670571,0.125133356313,0.0,0.0,1.61810282862e-06,168,276,9,0
46,0.0,0.0,0.0,0.0,1.0,0.0,0.0012681792723,0.124912252235,0.0,0.0,1.60827869422e-06,104,49,9,0
47,0.0,0.0,0.0,0.0,1.0,0.0,0.00126590114087,0.12478187057,0.0,0.0,1.6025056766e-06,244,118,9,0
48,0.0,0.0,0.0,0.0,1.0,0.0,0.00126319809351,0.124627035887,0.0,0.0,1.59566945968e-06,14,290,9,0
49,0.0,0.0,0.0,0.0,1.0,0.0,0.00125009694602,0.123874502866,0.0,0.0,1.56274234087e-06,341,386,10,0
50,0.0,0.0,0.0,0.0,1.0,0.0,0.00124629109632,0.123655242972,0.0,0.0,1.55324153184e-06,234,361,10,0
51,0.0,0.0,0.0,0.0,1.0,0.0,0.00124589866027,0.123632617448,0.0,0.0,1.55226348397e-06,106,382,10,0
52,0.0,0.0,0.0,0.0,1.0,0.0,0.00124102365226,0.123351291134,0.0,0.0,1.54013969222e-06,33,284,10,0
53,0.0,0.0,0.0,0.0,1.0,0.0,0.00123632291798,0.123079560044,0.0,0.0,1.52849440838e-06,407,378,11,0
54,0.0,0.0,0.0,0.0,1.0,0.0,0.00122306449339,0.122310678232,0.0,0.0,1.49588674958e-06,166,362,11,0
55,0.0,0.0,0.0,0.0,1.0,0.0,0.00122234784067,0.122269013755,0.0,0.0,1.49413426698e-06,57,48,11,0
56,0.0,0.0,0.0,0.0,1.0,0.0,0.00121725467034,0.121972598288,0.0,0.0,1.48170897774e-06,53,130,11,0
57,0.0,0.0,0.0,0.0,1.0,0.0,0.00121648004279,0.121927468185,0.0,0.0,1.47982370891e-06,430,376,11,0
58,0.0,0.0,0.0,0.0,1.0,0.0,0.00120107131079,0.121027102272,0.0,0.0,1.44257228385e-06,278,202,12,0
59,0.0,0.0,0.0,0.0,1.0,0.0,0.00117983378004,0.119777761811,0.0,0.0,1.39200778904e-06,284,210,12,0
60,0.0,0.0,0.0,0.0,1.0,0.0,0.00116699642967,0.119017772097,0.0,0.0,1.36188066335e-06,322,6,12,0
61,0.0,0.0,0.0,0.0,1.0,0.0,0.00116370851174,0.118822531171,0.0,0.0,1.35421748837e-06,315,50,12,0
62,0.0,0.0,0.0,0.0,1.0,0.0,0.00115346955135,0.118212966455,0.0,0.0,1.33049195483e-06,458,217,12,0
63,0.0,0.0,0.0,0.0,1.0,0.0,0.00113490235526,0.117101478863,0.0,0.0,1.28800331822e-06,120,414,13,0
64,0.0,0.0,0.0,0.0,1.0,0.0,0.00112729810644,0.116643957468,0.0,0.0,1.27080102175e-06,204,185,13,0
65,0.0,0.0,0.0,0.0,1.0,0.0,0.00112414278556,0.116453714054,0.0,0.0,1.26369695863e-06,282,214,13,0
66,0.0,0.0,0.0,0.0,1.0,0.0,0.00109440693632,0.11464916992,0.0,0.0,1.19772653306e-06,388,9,13,0
67,0.0,0.0,0.0,0.0,1.0,0.0,0.00107003876474,0.113154224141,0.0,0.0,1.14498300263e-06,379,146,13,0
68,0.0,0.0,0.0,0.0,1.0,0.0,0.00106942735147,0.113116523471,0.0,0.0,1.14367480819e-06,54,16,14,0
69,0.0,0.0,0.0,0.0,1.0,0.0,0.0010530706495,0.112104400038,0.0,0.0,1.10895780381e-06,355,437,14,0
70,0.0,0.0,0.0,0.0,1.0,0.0,0.00105139589868,0.112000380578,0.0,0.0,1.10543328447e-06,58,303,14,0
71,0.0,0.0,0.0,0.0,1.0,0.0,0.00104952871334,0.111884323002,0.0,0.0,1.10151052013e-06,145,326,14,0
72,0.0,0.0,0.0,0.0,1.0,0.0,0.00104029325303,0.111308939743,0.0,0.0,1.08221001938e-06,372,298,14,0
73,0.0,0.0,0.0,0.0,1.0,0.0,0.00102439487819,0.110313160025,0.0,0.0,1.04938487766e-06,93,358,15,0
74,0.0,0.0,0.0,0.0,1.0,0.0,0.00102020043414,0.110049314832,0.0,0.0,1.04080891106e-06,251,448,15,0
75,0.0,0.0,0.0,0.0,1.0,0.0,0.0010124805849,0.109562459976,0.0,0.0,1.02511694422e-06,49,8,15,0
76,0.0,0.0,0.0,0.0,1.0,0.0,0.0010044897208,0.109056792249,0.0,0.0,1.00899956124e-06,298,476,15,0
77,0.0,0.0,0.0,0.0,1.0,0.0,0.00100068899337,0.108815659327,0.0,0.0,1.00137845038e-06,363,296,16,0
78,0.0,0.0,0.0,0.0,1.0,0.0,0.000986078521237,0.10788494529,0.0,0.0,9.72350903794e-07,412,305,16,0
79,0.0,0.0,0.0,0.0,1.0,0.0,0.000985736609437,0.107863092604,0.0,0.0,9.71676627159e-07,327,14,16,0
80,0.0,0.0,0.0,0.0,1.0,0.0,0.000975495320745,0.107206987942,0.0,0.0,9.51591118792e-07,269,431,16,0
81,0.0,0.0,0.0,0.0,1.0,0.0,0.00097313610604,0.10705541762,0.0,0.0,9.46993907291e-07,448,42,16,0
82,0.0,0.0,0.0,0.0,1.0,0.0,0.000970076187514,0.106858589232,0.0,0.0,9.41047801462e-07,357,391,17,0
83,0.0,0.0,0.0,0.0,1.0,0.0,0.000947717693634,0.105412026509,0.0,0.0,8.98168821095e-07,60,139,17,0
84,0.0,0.0,0.0,0.0,1.0,0.0,0.000931759714149,0.104370387671,0.0,0.0,8.68176186941e-07,450,138,17,0
85,0.0,0.0,0.0,0.0,1.0,0.0,0.000927178072743,0.104069882692,0.0,0.0,8.59659166963e-07,307,394,17,0
86,0.0,0.0,0.0,0.0,1.0,0.0,0.000919468700886,0.103562758613,0.0,0.0,8.45422675866e-07,40,370,17,0
87,0.0,0.0,0.0,0.0,1.0,0.0,0.000910415838007,0.102964871876,0.0,0.0,8.28857025681e-07,103,395,18,0
88,0.0,0.0,0.0,0.0,1.0,0.0,0.000908578629605,0.102843217562,0.0,0.0,8.25515144243e-07,310,197,18,0
89,0.0,0.0,0.0,0.0,1.0,0.0,0.000905463297386,0.102636682914,0.0,0.0,8.1986377154e-07,156,345,18,0
90,0.0,0.0,0.0,0.0,1.0,0.0,0.000897422141861,0.102102139615,0.0,0.0,8.05366482837e-07,387,287,18,0
91,0.0,0.0,0.0,0.0,1.0,0.0,0.000896749086678,0.102057302562,0.0,0.0,8.04158901246e-07,406,162,18,0
92,0.0,0.0,0.0,0.0,1.0,0.0,0.000878228573129,0.100817671098,0.0,0.0,7.71285442625e-07,112,440,19,0
93,0.0,0.0,0.0,0.0,1.0,0.0,0.000876263191458,0.100685452679,0.0,0.0,7.6783720715e-07,69,482,19,0
94,0.0,0.0,0.0,0.0,1.0,0.0,0.000864211120643,0.0998718058419,0.0,0.0,7.46860848722e-07,46,113,19,0
95,0.0,0.0,0.0,0.0,1.0,0.0,0.000858474522829,0.0994827764149,0.0,0.0,7.36978506666e-07,186,248,19,0
96,0.0,0.0,0.0,0.0,1.0,0.0,0.000839925487526,0.09821700238,0.0,0.0,7.05474803908e-07,12,412,19,0
97,0.0,0.0,0.0,0.0,1.0,0.0,0.000823824550025,0.0971083219764,0.0,0.0,6.78686888023e-07,94,350,20,0
98,0.0,0.0,0.0,0.0,1.0,0.0,0.000815915351268,0.0965602353046,0.0,0.0,6.65717834636e-07,253,207,20,0
99,0.0,0.0,0.0,0.0,1.0,0.0,0.000798116612714,0.0953182539605,0.0,0.0,6.36990137082e-07,258,381,20,0
100,0.0,0.0,0.0,0.0,1.0,0.0,0.000774510437623,0.0936521744264,0.0,0.0,5.99866439188e-07,283,183,20,0
101,0.0,0.0,0.0,0.0,1.0,0.0,0.000749221770093,0.0918425072821,0.0,0.0,5.61333251881e-07,47,41,20,0
102,0.0,0.0,0.0,0.0,1.0,0.0,0.000742401287425,0.0913498774905,0.0,0.0,5.51159644147e-07,453,19,21,0
103,0.0,0.0,0.0,0.0,1.0,0.0,0.000739822455216,0.0911630985495,0.0,0.0,5.47337265289e-07,325,471,21,0
104,0.0,0.0,0.0,0.0,1.0,0.0,0.000734836561605,0.0908011728016,0.0,0.0,5.39984796433e-07,195,68,21,0
105,0.0,0.0,0.0,0.0,1.0,0.0,0.000680285855196,0.0867687822279,0.0,0.0,4.62788847244e-07,175,304,21,0
106,0.0,0.0,0.0,0.0,1.0,0.0,0.000651855603792,0.0846112754451,0.0,0.0,4.24915725716e-07,444,79,22,0
107,0.0,0.0,0.0,0.0,1.0,0.0,0.000485577125801,0.0710643082617,0.0,0.0,2.35785151403e-07,439,78,22,0
108,0.0,0.0,0.0,0.0,1.0,0.0,0.000276219390798,0.0506574139443,0.0,0.0,7.62971552604e-08,463,356,22,0
109,0.0,0.0,0.0,0.0,1.0,0.0,0.000247397169005,0.0473818617177,0.0,0.0,6.12053625559e-08,304,254,22,0
110,0.0,0.0,0.0,0.0,1.0,0.0,0.000242668305873,0.0468291766768,0.0,0.0,5.8887906107e-08,140,134,22,0
111,0.0,0.0,0.0,0.0,1.0,0.0,0.000242120499024,0.0467648558032,0.0,0.0,5.86223372068e-08,242,157,23,0
112,0.0,0.0,0.0,0.0,1.0,0.0,0.00021509565704,0.0435103284396,0.0,0.0,4.62661411404e-08,421,229,23,0
113,0.0,0.0,0.0,0.0,1.0,0.0,0.000211789403693,0.0431004934336,0.0,0.0,4.48547510246e-08,76,383,23,0
114,0.0,0.0,0.0,0.0,1.0,0.0,0.000197214176296,0.0412603831615,0.0,0.0,3.88934324747e-08,256,224,23,0
115,0.0,0.0,0.0,0.0,1.0,0.0,0.000190454229596,0.0403873867063,0.0,0.0,3.62728123093e-08,182,156,23,0
116,0.0,0.0,0.0,0.0,1.0,0.0,0.000182713018148,0.0393713553588,0.0,0.0,3.33840475264e-08,21,220,24,0
117,0.0,0.0,0.0,0.0,1.0,0.0,0.000178394300747,0.0387965947812,0.0,0.0,3.18245270137e-08,442,275,24,0
118,0.0,0.0,0.0,0.0,1.0,0.0,0.000158693132107,0.0360962795037,0.0,0.0,2.51835103882e-08,231,301,24,0
119,0.0,0.0,0.0,0.0,1.0,0.0,0.000155589776114,0.0356582931459,0.0,0.0,2.42081785728e-08,364,334,24,0
120,0.0,0.0,0.0,0.0,1.0,0.0,0.00015474545944,0.0355384960777,0.0,0.0,2.39461570573e-08,143,37,24,0
121,0.0,0.0,0.0,0.0,1.0,0.0,0.000136569506139,0.0328889199657,0.0,0.0,1.86512298939e-08,467,236,25,0
122,0.0,0.0,0.0,0.0,1.0,0.0,0.000132510511321,0.0322773602135,0.0,0.0,1.75590351148e-08,211,419,25,0
123,0.0,0.0,0.0,0.0,1.0,0.0,0.000124632410007,0.0310674842292,0.0,0.0,1.55332369189e-08,454,354,25,0
124,0.0,0.0,0.0,0.0,1.0,0.0,0.000121658325952,0.0306024493203,0.0,0.0,1.48007481826e-08,436,295,25,0
125,0.0,0.0,0.0,0.0,1.0,0.0,0.000117127907288,0.0298848142145,0.0,0.0,1.37189468674e-08,309,360,25,0
126,0.0,0.0,0.0,0.0,1.0,0.0,0.00011710828403,0.02988168082,0.0,0.0,1.37143505441e-08,235,70,26,0
127,0.0,0.0,0.0,0.0,1.0,0.0,0.000116305331176,0.0297532784277,0.0,0.0,1.35269297985e-08,5,379,26,0
128,0.0,0.0,0.0,0.0,1.0,0.0,0.000115839240607,0.0296785746515,0.0,0.0,1.34187292389e-08,44,204,26,0
129,0.0,0.0,0.0,0.0,1.0,0.0,0.000114868445962,0.0295225738312,0.0,0.0,1.31947599513e-08,39,24,26,0
130,0.0,0.0,0.0,0.0,1.0,0.0,0.000111784953333,0.02902338434,0.0,0.0,1.24958754455e-08,178,154,27,0
131,0.0,0.0,0.0,0.0,1.0,0.0,0.00010497438052,0.0279000025874,0.0,0.0,1.10196207714e-08,326,441,27,0
132,0.0,0.0,0.0,0.0,1.0,0.0,0.000103951526398,0.0277286946586,0.0,0.0,1.08059197146e-08,426,316,27,0
133,0.0,0.0,0.0,0.0,1.0,0.0,0.00010167198343,0.0273443720258,0.0,0.0,1.03371924354e-08,384,359,27,0
134,0.0,0.0,0.0,0.0,1.0,0.0,0.0001011119748,0.0272494098579,0.0,0.0,1.0223631719e-08,2,155,27,0
135,0.0,0.0,0.0,0.0,1.0,0.0,0.000100559052953,0.0271554345698,0.0,0.0,1.01121226947e-08,346,426,28,0
136,0.0,0.0,0.0,0.0,1.0,0.0,9.84681901173e-05,0.0267981103888,0.0,0.0,9.69598445977e-09,61,387,28,0
137,0.0,0.0,0.0,0.0,1.0,0.0,9.50017856667e-05,0.0261986861045,0.0,0.0,9.0253395868e-09,446,213,28,0
138,0.0,0.0,0.0,0.0,1.0,0.0,7.84053554526e-05,0.0231930419755,0.0,0.0,6.14739992244e-09,405,411,28,0
139,0.0,0.0,0.0,0.0,1.0,0.0,6.39623976895e-05,0.0203557469436,0.0,0.0,4.09118827704e-09,91,413,28,0
140,0.0,0.0,0.0,0.0,1.0,0.0,6.17131372564e-05,0.0198911855282,0.0,0.0,3.80851128412e-09,7,73,29,1
141,0.0,0.0,0.0,0.0,1.0,0.0,5.45769398741e-05,0.0183694491459,0.0,0.0,2.97864244381e-09,368,71,29,1
142,0.00382412865293,0.0,4.0,0.0,1.0,0.15,0.00293693924323,0.0150131775419,6.62244562122e-06,0.0,8.62561228132e-06,179,176,29,1
143,0.00178391928785,0.0,1.0,0.0,1.0,0.15,0.00338119454682,0.0149105280367,3.18236811836e-06,0.0,1.143247664e-05,45,108,29,1
144,0.00237442785874,0.0,1.0,0.0,1.0,0.15,0.00291650625877,0.0140546621292,5.63790763408e-06,0.0,4.30187083111e-06,300,363,29,1
145,0.0,0.0,0.0,0.0,1.0,0.0,3.46051419911e-05,0.0136083705159,0.0,0.0,1.19751586425e-09,164,351,30,1
146,0.0192675554426,0.0,10.0,0.0,1.0,0.15,0.00247625028715,0.011739387768,4.44908088185e-05,0.0,6.13181555309e-06,306,58,30,1
147,0.00167999125551,0.0,1.0,0.0,1.0,0.15,0.00250758230686,0.0117230127071,2.82237056126e-06,0.0,6.28796897217e-06,136,443,30,1
148,0.00494669715409,0.0,3.0,0.0,1.0,0.15,0.00215798430145,0.0116173219353,8.25835923024e-06,0.0,4.65689618068e-06,16,51,30,1
149,0.00329233100638,0.0,1.0,0.0,1.0,0.15,0.00219554197975,0.0115558380465,1.08394433482e-05,0.0,4.82040468341e-06,290,178,30,1
150,0.0123171262676,0.0,6.0,0.0,1.0,0.15,0.00225596013479,0.0115318639868,2.65580520136e-05,0.0,5.08935590915e-06,362,179,31,1
151,0.00249496719334,0.0,2.0,0.0,1.0,0.15,0.00222922838293,0.0113711977546,3.19285800288e-06,0.0,4.9694590416e-06,193,187,31,1
152,0.00638399168384,0.0,3.0,0.0,1.0,0.15,0.00205301865935,0.0110895995375,1.40991683111e-05,0.0,4.21488539359e-06,101,242,31,1
153,0.00227306189663,0.0,2.0,0.0,1.0,0.15,0.00215769652277,0.0109332553014,5.10653270494e-06,0.0,4.65565426566e-06,132,452,31,1
154,0.00520260352641,0.0,3.0,0.0,1.0,0.15,0.00200094445609,0.0108555060313,9.447210914e-06,0.0,4.00377894039e-06,343,481,32,1
155,0.00182057044003,0.0,1.0,0.0,1.0,0.15,0.00214745989069,0.0105280260971,3.31447677127e-06,0.0,4.61158379039e-06,67,299,32,1
156,0.00543292098155,0.0,3.0,0.0,1.0,0.15,0.00191873754375,0.0104473018235,1.39702052717e-05,0.0,3.68155383512e-06,320,262,32,1
157,0.00220804661512,0.0,2.0,0.0,1.0,0.15,0.00200905324891,0.0102660654501,2.46425668137e-06,0.0,4.03629474022e-06,92,344,32,1
158,0.0167629203606,0.0,12.0,0.0,1.0,0.15,0.00206013489515,0.0100801115052,3.03827197858e-05,0.0,4.24415566158e-06,329,182,32,1
159,0.00191498864297,0.0,3.0,0.0,1.0,0.15,0.00200399919413,0.0100376046162,2.59475298047e-06,0.0,4.01601255362e-06,227,228,33,1
160,0.00467310479144,0.0,3.0,0.0,1.0,0.15,0.00180905708112,0.00989584049112,8.02463011951e-06,0.0,3.27268753608e-06,80,241,33,1
161,0.00227183802053,0.0,2.0,0.0,1.0,0.15,0.00187228922732,0.00971474141693,4.46460986759e-06,0.0,3.50546702066e-06,216,337,33,1
162,0.0021734116599,0.0,1.0,0.0,1.0,0.15,0.00186869152822,0.00964563698199,4.72371812066e-06,0.0,1.75686477633e-06,243,225,33,1
163,0.0108417497249,0.0,6.0,0.0,1.0,0.15,0.00181095697917,0.00949022003552,1.98758316401e-05,0.0,3.27956513502e-06,456,291,33,1
164,0.00195196943242,0.0,2.0,0.0,1.0,0.15,0.00185360037722,0.00944277567147,3.01764575638e-06,0.0,3.4358342873e-06,158,36,34,1
165,0.00558921566699,0.0,3.0,0.0,1.0,0.15,0.00171532866079,0.0094202095236,1.03099832813e-05,0.0,2.94235246656e-06,48,330,34,1
166,0.00190014380496,0.0,1.0,0.0,1.0,0.15,0.00183916883543,0.00934593057197,3.61054640052e-06,0.0,3.3825419905e-06,257,25,34,1
167,0.00296052265913,0.0,2.0,0.0,1.0,0.15,0.00171285844408,0.0092380813055,4.44250599685e-06,0.0,2.93388416139e-06,111,103,34,1
168,0.00362085842062,0.0,2.0,0.0,1.0,0.15,0.00165174691938,0.00905202932093,7.67175868077e-06,0.0,2.72826787295e-06,221,201,34,1
169,0.00198423117399,0.0,1.0,0.0,1.0,0.15,0.00173496478237,0.00895932010423,3.93717346014e-06,0.0,3.01010277326e-06,425,465,35,1
170,0.0013711102074,0.0,1.0,0.0,1.0,0.15,0.00186836358625,0.00895652519717,1.87994317002e-06,0.0,3.49078254658e-06,460,385,35,1
171,0.00162769349117,0.0,2.0,0.0,1.0,0.15,0.0017933686031,0.00893875456281,2.50262211532e-06,0.0,3.21617085319e-06,468,52,35,1
172,0.00660188886105,0.0,5.0,0.0,1.0,0.15,0.00162834755611,0.00892705318611,1.01891632909e-05,0.0,2.65151584244e-06,311,265,35,1
173,0.00146330078132,0.0,1.0,0.0,1.0,0.15,0.00178984226659,0.00876294431312,2.14124906961e-06,0.0,3.2035352433e-06,135,142,35,1
174,0.00150139618199,0.0,1.0,0.0,1.0,0.15,0.00175568519626,0.00866822065902,2.25419057642e-06,0.0,3.08243056679e-06,366,455,36,2
175,0.00302237771393,0.0,5.0,0.0,1.0,0.15,0.00158816063777,0.0086571374477,5.17457592864e-06,0.0,2.52225413533e-06,420,446,36,2
176,0.00596944842254,0.0,5.0,0.0,1.0,0.15,0.0015641177306,0.00863103908751,1.03422584061e-05,0.0,2.44646435021e-06,163,153,36,2
177,0.00378816807643,0.0,2.0,0.0,1.0,0.15,0.00155359774362,0.00858116296832,7.17765533409e-06,0.0,2.41366592491e-06,317,106,36,2
178,0.00241608871147,0.0,1.0,0.0,1.0,0.15,0.00160410220269,0.00857573969724,5.8374848777e-06,0.0,2.5731437745e-06,369,104,37,1
179,0.00537614143103,0.0,4.0,0.0,1.0,0.15,0.00153992685955,0.00852994044704,9.56885375558e-06,0.0,2.37137464865e-06,88,93,37,1
180,0.00152165058535,0.0,1.0,0.0,1.0,0.15,0.00171593565028,0.00852972544352,2.31542048823e-06,0.0,2.94443520943e-06,237,77,37,1
181,0.00169777148403,0.0,1.0,0.0,1.0,0.15,0.00167140108533,0.00849687716936,2.88242790702e-06,0.0,2.79358164335e-06,478,444,37,1
182,0.0013803737238,0.0,1.0,0.0,1.0,0.15,0.0016855673166,0.00826671942696,1.90543164535e-06,0.0,2.84113707494e-06,11,458,37,1
183,0.0298913722909,0.0088755460456,20.0,1.0,1.0,0.129045769596,0.00194836431183,0.00818805590214,6.31556809301e-05,7.87753160694e-05,3.79612356483e-06,427,13,38,2
184,0.00140059681144,0.0,1.0,0.0,1.0,0.15,0.00165706756525,0.00817613316066,1.96167138711e-06,0.0,2.7458729619e-06,380,169,38,2
185,0.00112220947631,0.0,1.0,0.0,1.0,0.15,0.00174689211417,0.00816275818857,1.25935412143e-06,0.0,3.05163212033e-06,252,92,38,2
186,0.00149603420869,0.0,1.0,0.0,1.0,0.15,0.00162413553335,0.00813622973132,2.2381184408e-06,0.0,2.63781612375e-06,349,95,38,2
187,0.00250071822666,0.0,1.0,0.0,1.0,0.15,0.00150355510414,0.00813423807555,6.25359143669e-06,0.0,2.26067800213e-06,250,274,38,2
188,0.00652706962138,0.0,5.0,0.0,1.0,0.15,0.00145390117541,0.00802864529252,1.04393540577e-05,0.0,2.11382871385e-06,155,74,39,2
189,0.0015759258531,0.0,1.0,0.0,1.0,0.15,0.00157262012362,0.00799175403173,2.48354240284e-06,0.0,2.47313414548e-06,129,371,39,2
190,0.00495525868609,0.0,2.0,0.0,1.0,0.15,0.00141392147634,0.00789005843023,1.23118311421e-05,0.0,1.99917394639e-06,381,260,39,2
191,0.00897939580318,0.0,6.0,0.0,1.0,0.15,0.00146207271609,0.00788584340614,1.72017165312e-05,0.0,2.13765656554e-06,431,72,39,2
192,0.0149020533572,0.0,10.0,0.0,1.0,0.15,0.00156319886446,0.00786729350026,2.89889513834e-05,0.0,2.4435908017e-06,360,123,39,2
193,0.00357229924702,0.0,3.0,0.0,1.0,0.15,0.00141354557127,0.00786381156742,5.77381823774e-06,0.0,1.99811097445e-06,276,389,40,1
194,0.00391524151928,0.0,3.0,0.0,1.0,0.15,0.00140572106466,0.00784246893115,7.5692179442e-06,0.0,1.97605163521e-06,37,40,40,1
195,0.00132891268004,0.0,1.0,0.0,1.0,0.15,0.00158517120872,0.0078180012534,1.76600894974e-06,0.0,2.51276765084e-06,418,397,40,1
